Solute,Solvent,Temperature_K,Solubility,Units,MW,LogP,TPSA,HBD,HBA
OC(C1=CC=CC=C1)(C1=CC=CC=C1)C1CCNCC1,water,298,-1.39,mol/L,267.372,2.9221000000000013,32.26,2.0,2.0
CN1CCN(C(C2=CC=CC=C2)C2=CC=CC=C2)CC1,water,298,-1.53,mol/L,266.38800000000003,3.0234000000000014,6.48,0.0,2.0
C1=CC=C2C(=C1)C(=C3C(=N2)C=CC=C3[N+](=O)[O-])N,water,298,-1.84,mol/L,239.23399999999998,2.878400000000001,82.05,1.0,4.0
C1CCC(NCCNC2CCCCC2)CC1,water,298,-0.98,mol/L,224.3919999999999,2.8310000000000004,24.06,2.0,2.0
NC1=C2C=CC=CC2=NC2=CC=CC(C(F)(F)F)=C21,water,298,-2.48,mol/L,262.234,3.9890000000000008,38.91,1.0,2.0
CC(CCNCCNCCC(C)CC(C)(C)C)CC(C)(C)C,water,298,-2.24,mol/L,312.586,5.090400000000005,24.06,2.0,2.0
OC(CN1CCCCC1)C1=C2C=CC=CC2=C(Cl)C=C1,water,298,-1.55,mol/L,289.80600000000004,4.012500000000003,23.47,1.0,2.0
NC1=C2C=CC(C(F)(F)F)=CC2=NC2=C1C=CC=C2,water,298,-2.17,mol/L,262.234,3.9890000000000017,38.91,1.0,2.0
CCN(CC)CCC(C)(O)C1=C2C=CC=CC2=C(OC)C=C1,water,298,-1.68,mol/L,301.43000000000006,3.7878000000000025,32.7,1.0,3.0
N=C(N)C1=CC=C(CCC2=CC=C(C(=N)N)O2)O1,water,298,-1.02,mol/L,246.26999999999998,1.2259400000000003,126.02,4.0,4.0
CCOC1=CC=C(C(=O)OCCNC(C)C2=CC=CC=C2)C=C1,water,298,-1.49,mol/L,313.397,3.592900000000002,47.56,1.0,4.0
CC1=C(NC(=O)C(=O)C(=O)NC2=C(C)C=CC=C2)C=CC=C1,water,298,-2.2,mol/L,296.326,2.4497400000000003,75.27,2.0,3.0
C1=CC=C2C(=C1)/C(=N/O)/C(C2=O)[N+](=O)[O-],water,298,-2.68,mol/L,206.15699999999998,0.7064999999999999,92.80000000000001,1.0,5.0
O=C(CCCN1CCC(O)(C2=CC=CC=C2)CC1)C1=CC=CC=C1,water,298,-2.68,mol/L,323.43600000000004,3.6331000000000024,40.540000000000006,1.0,3.0
CC1=CC=C(C2(O)CCN(CCCC(=O)C3=CC=CC=C3)CC2)C=C1,water,298,-1.62,mol/L,337.4630000000001,3.9415200000000032,40.54,1.0,3.0
CN(C)CC1CC2C3CC=C4CC(O)CCC4(C)C3CCC2(C)C1=O,water,298,-1.49,mol/L,345.5270000000001,3.6669000000000027,40.54,1.0,3.0
C1=CC=C(CNCCNCC2=CC=CC=C2)C=C1,water,298,-1.21,mol/L,240.35000000000002,2.5660000000000007,24.06,2.0,2.0
O=C(CCCN1CCC(O)(C2=CC=C(F)C=C2)CC1)C1=CC=CC=C1,water,298,-2.97,mol/L,341.4260000000001,3.7722000000000033,40.540000000000006,1.0,3.0
O=C(CCCN1CCC(O)(C2=CC=CC=C2)CC1)C1=CC=C(F)C=C1,water,298,-2.87,mol/L,341.42600000000004,3.7722000000000024,40.540000000000006,1.0,3.0
O=C(CCCN1CCC(O)(C2=CC=C(Cl)C=C2)CC1)C1=CC=CC=C1,water,298,-3.35,mol/L,357.88100000000014,4.286500000000004,40.540000000000006,1.0,3.0
NC1=CC(S(=O)(=O)O)=CC(C(=O)O)=C1,water,298,-0.94,mol/L,217.202,0.21369999999999967,117.69000000000001,3.0,4.0
OC1=C(S(=O)(=O)O)C(=O)C2=C1C=CC=C2,water,298,-2.23,mol/L,226.209,0.9972999999999999,91.66999999999999,2.0,4.0
OC(C1=CC=CC=C1)(C1=CC=CC=C1)C1CCCCN1,water,298,-1.9,mol/L,267.3719999999999,3.0646000000000004,32.26,2.0,2.0
CC1=CC=CC(CN2CCN(C(C3=CC=CC=C3)C3=CC=C(Cl)C=C3)CC2)=C1,water,298,-4.63,mol/L,390.9580000000002,5.555620000000006,6.48,0.0,2.0
O=C(CCCN1CCC(O)(C2=CC=C(F)C=C2)CC1)C1=CC=C(F)C=C1,water,298,-2.83,mol/L,359.4160000000001,3.9113000000000033,40.540000000000006,1.0,3.0
O=C(CCCN1CCC(O)(C2=CC=C(Cl)C=C2)CC1)C1=CC=C(F)C=C1,water,298,-3.28,mol/L,375.87100000000015,4.425600000000004,40.540000000000006,1.0,3.0
CN1CCC23C4=C5C=CC(OCC6=CC=CC=C6)=C4OC2CCCC3C1C5,water,298,-4.22,mol/L,361.4850000000002,4.3247000000000035,21.700000000000003,0.0,3.0
OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,water,298,-4.7,mol/L,266.33799999999997,4.6592,20.23,1.0,1.0
CC(SC1=CC=CC=C1)S(=O)(=O)O,water,298,-0.49,mol/L,218.29899999999998,2.0124999999999997,54.370000000000005,1.0,3.0
CCC1(C2=CC=CC=C2)C(=O)NC(=O)NC1=O,water,298,-2.1,mol/L,232.23899999999995,0.7004,75.27000000000001,2.0,3.0
O=S(=O)(O)CCSC1=CC=CC=C1,water,298,-1.53,mol/L,218.299,1.6665,54.370000000000005,1.0,3.0
O=C1OC(C(O)CO)C(O)=C1O,water,298,-0.81,mol/L,176.124,-1.4073999999999995,107.22000000000001,4.0,6.0
NC1=CC=C(S(=O)(=O)NC2=C(C(=O)O)C=CC=C2)C=C1,water,298,-0.8,mol/L,292.31600000000003,1.7678000000000003,109.49,3.0,4.0
CN1CCC23C=CC=CC2C1CC1=C3C(O)=C(O)C=C1,water,298,-1.72,mol/L,269.34399999999994,2.338000000000001,43.7,2.0,3.0
COCOC1=C2OC3C(O)CCC4C5CC(=C2C43CCN5C)C=C1,water,298,-1.96,mol/L,331.41200000000003,1.6992,51.160000000000004,1.0,5.0
CN(C)CC(O)C1=C2C=CC=CC2=C(Cl)C=C1,water,298,-1.22,mol/L,249.74099999999999,3.0882000000000014,23.47,1.0,2.0
O=C1NC(=O)C(C2=CC=CC=C2)(C2=CC=CC=C2)N1,water,298,-4.1,mol/L,252.27300000000002,1.7696,58.2,2.0,2.0
NC1=CC=C(S(=O)(=O)NC2=NC=CC=N2)C=C1,water,298,-2.16,mol/L,250.28300000000004,0.8596000000000001,97.97,2.0,5.0
CCN(CC)CC(C1=CC=CC=C1)OC(=O)C2=CC=C(C=C2)[N+](=O)[O-],water,298,-2.84,mol/L,342.3950000000001,3.8347000000000024,72.67999999999999,0.0,5.0
COC1=C2OC3C(OC(C)=O)C=CC4C5CC(=C2C43CCN5C)C=C1,water,298,-1.3,mol/L,341.4070000000001,2.0719,48.00000000000001,0.0,5.0
NC1=CC=C(S(=O)(=O)NC2=NC=CS2)C=C1,water,298,-2.87,mol/L,255.32400000000004,1.5261,85.08,2.0,5.0
CC1=C(N(C)C)C(=O)N(C2=CC=CC=C2)N1C,water,298,-0.64,mol/L,231.29900000000004,1.55042,30.17,0.0,4.0
O=C(OCC1=CC=CC=C1)C(OS(=O)(=O)O)C1=CC=CC=C1,water,298,-1.5,mol/L,322.338,2.2905000000000006,89.9,1.0,5.0
N=C(N)NN=C1C=CC(=NNC(=N)N)C2=C1C=CC=C2,water,298,-3.29,mol/L,270.3,-0.36925999999999926,148.52,6.0,4.0
C1=CC2=C(C=C1S(=O)(=O)O)C(=C(C=C2[N+](=O)[O-])[N+](=O)[O-])O,water,298,-2.54,mol/L,314.231,1.6085000000000003,160.88,2.0,7.0
CC1=CC(=O)N(C2=CC=CC=C2)N1C,water,298,-1.09,mol/L,188.23000000000002,1.4844199999999999,26.93,0.0,3.0
CN1C2CCC1CC(OC(=O)C(CO)C1=CC=CC=C1)C2,water,298,-1.18,mol/L,289.37500000000006,1.9308999999999996,49.769999999999996,1.0,4.0
CN1CCC23C4=C5C=CC(O)=C4OC2C(O)C=CC3C1C5,water,298,-3.1,mol/L,285.343,1.1981,52.93000000000001,2.0,4.0
CN(C)C(=O)C1=CC=C(Cl)C=C1,water,298,-1.0,mol/L,183.63799999999998,2.0418000000000003,20.310000000000002,0.0,1.0
COC1=CC=C(C(=O)NN)C=C1,water,298,-1.15,mol/L,166.17999999999998,0.2986999999999999,64.35,2.0,3.0
COC1=CC=C(CN(CCN(C)C)C2=NC=CC=N2)C=C1,water,298,-2.99,mol/L,286.379,2.0534,41.49,0.0,5.0
O=C(C1=CC=CC=C1)C(O)C1=CC=CC=C1,water,298,-3.82,mol/L,212.248,2.602900000000001,37.3,1.0,2.0
CCC1(C(=O)NC(=NC1=O)[O-])CC,water,298,-0.07,mol/L,183.18699999999995,-0.8345000000000002,81.59,1.0,3.0
COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C32)C=C1,water,298,-2.29,mol/L,339.3910000000001,3.860000000000003,49.81,0.0,5.0
NC1=C(S(=O)(=O)O)C=CC2=C1C=CC=C2,water,298,-1.66,mol/L,223.25300000000001,1.6687,80.39,2.0,3.0
COC1=C2OC3C(OC(C)=O)CCC4C5CC(=C2C43CCN5C)C=C1,water,298,-1.75,mol/L,343.42300000000006,2.2959000000000005,48.00000000000001,0.0,5.0
CC(C)CCOC(=O)C1CN2CCC1CC2C(O)C1=CC=NC2=C1C=CC=C2,water,298,-1.41,mol/L,382.5040000000001,3.5679000000000025,62.66,1.0,5.0
CC1=C(S(=O)(=O)O)C=CC(O)=C1,water,298,-0.29,mol/L,188.204,0.9473199999999999,74.60000000000001,2.0,3.0
NC(CC1=CC=C(O)C=C1)C(=O)O,water,298,-3.06,mol/L,181.19099999999997,0.3466,83.55,3.0,3.0
CN(C)C(=O)C1=CC=C(C=C1)[N+](=O)[O-],water,298,-1.27,mol/L,194.18999999999997,1.2966,63.45,0.0,3.0
NC1=C(Cl)C(=O)N(C2=CC=CC=C2)N=C1,water,298,-2.74,mol/L,221.64700000000005,1.4680999999999997,60.910000000000004,1.0,4.0
C=CCC1=C(OCC(O)CNC(C)C)C=CC=C1,water,298,-2.88,mol/L,249.35399999999998,2.1528,41.49,2.0,3.0
CN1CCN=C(C2=CC=CC=C2)C2=C1C=CC(Cl)=C2,water,298,-3.76,mol/L,270.76300000000003,3.627200000000003,15.6,0.0,2.0
CN(C)CCCOC1(CC2=CC=CC=C2)CCCCCC1,water,298,-1.62,mol/L,289.4630000000001,4.2904000000000035,12.47,0.0,2.0
COC(=O)C(CO)NC(=O)C(Cl)Cl,water,298,-0.06,mol/L,230.047,-0.5598000000000001,75.63,2.0,4.0
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,water,298,-3.26,mol/L,255.27299999999997,2.2910000000000004,59.300000000000004,1.0,3.0
CC(C)NCC(O)COC1=C2C=CC=CC2=CC=C1,water,298,-3.99,mol/L,259.349,2.5775000000000006,41.489999999999995,2.0,3.0
CCN(CC)C(C)CN1C2=C(C=CC=C2)SC2=C1C=CC=C2,water,298,-2.15,mol/L,312.482,5.019600000000005,6.48,0.0,3.0
CCOP(=O)(CC1=CC=C(C2=NC3=C(C=CC=C3)S2)C=C1)N1CCCC1=O,water,298,-3.73,mol/L,400.4400000000002,5.315300000000005,59.5,0.0,5.0
O=C(NC1=C(F)C=C(F)C=C1)C1=C(OC2=CC(C(F)(F)F)=CC=C2)N=CC=C1,water,298,-6.9,mol/L,394.299,5.423200000000003,51.22,1.0,3.0
ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,water,298,-3.45,mol/L,416.1350000000001,6.454800000000003,27.05,0.0,3.0
CCOC(=O)CC1=CC=C(C2=NC3=C(C=CC=C3)S2)C=C1,water,298,-4.36,mol/L,297.379,4.068900000000003,39.19,0.0,4.0
CC(=O)OCSC1=NC=NC2=C1N=CN2,water,298,-2.14,mol/L,224.24500000000003,0.9656,80.75999999999999,1.0,6.0
CC(C)CC(NC(=O)C(N)CC1=CNC2=C1C=CC=C2)C(=O)O,water,298,-1.76,mol/L,317.389,1.6532000000000002,108.21,4.0,3.0
CC(C)(CF)N1C=C(C(=O)O)C(=O)C2=C1C=C(N1CCNCC1)C(F)=C2,water,298,-2.6,mol/L,365.38000000000017,1.9529999999999998,74.57000000000001,2.0,5.0
O=C(O)C1=CN(C2CC2)C2=C(C=C(F)C(N3CC4CC3CN4)=C2)C1=O,water,298,-3.65,mol/L,343.3580000000001,1.7242,74.57,2.0,5.0
C#CCC(NC(=O)OC(C)(C)C)C(=O)NCC(=O)OC,water,298,-1.45,mol/L,284.312,0.19219999999999998,93.73,2.0,5.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1C1=C(Cl)C(Cl)=CC=C1,water,298,-5.68,mol/L,384.259,3.9643000000000024,64.63,1.0,5.0
O=C(O)C1OC(C2=CC=CC=C2)OC1C1COC(C2=CC=CC=C2)O1,water,298,-2.45,mol/L,342.34700000000004,2.668000000000001,74.22000000000001,1.0,5.0
CC1=CC=C(C2=C(CC(=O)N(C)C)N3C=C(C)C=CC3=N2)C=C1,water,298,-1.3,mol/L,307.39700000000005,3.248840000000002,37.61,0.0,3.0
COC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,water,298,-4.78,mol/L,244.29,3.124900000000002,35.53,0.0,3.0
COC1=CC2=C(C(=O)C3(O2)C(OC)=CC(=O)CC3C)C(OC)=C1,water,298,-3.7,mol/L,318.32500000000005,2.1569000000000003,71.06,0.0,6.0
CCCC1=CC(=O)N(CCC(=O)O)C=C1,water,298,-2.11,mol/L,209.24499999999998,1.2755000000000003,59.3,1.0,3.0
O=C(O)CCCCCN1C=CC=CC1=O,water,298,-0.64,mol/L,209.24500000000003,1.4932999999999998,59.3,1.0,3.0
CCOC1=C(CN(C1=O)C(C)C)[N+](=O)[O-],water,298,-4.33,mol/L,214.221,0.7617999999999998,72.67999999999999,0.0,4.0
CCCCCCCC1=CC(=O)N(CCC(=O)O)C=C1,water,298,-4.4,mol/L,265.35299999999995,2.8359000000000005,59.3,1.0,3.0
CCCCOC(=O)C1=C(C(=O)OCC(CC)CCCC)C=CC=C1,water,298,-7.22,mol/L,334.456,5.0167000000000055,52.60000000000001,0.0,4.0
CC1CCC(C(C)C)C2=C1C=NC(NS(=O)(=O)C1=CC=C(N)C=C1)=N2,water,298,-4.18,mol/L,360.48300000000006,3.496500000000001,97.97,2.0,5.0
COC1=C2OC=CC2=C(CN)C2=C1OC(=O)C=C2,water,298,-0.9,mol/L,245.23399999999995,2.0065,78.6,1.0,5.0
CC(NC(=O)CC1=CC=CC=C1)C1=CC=CC=C1,water,298,-3.19,mol/L,239.318,3.1065000000000014,29.1,1.0,1.0
C1=CN=C2C=CC3=C(N=CC=C3)C2=C1,water,298,-2.68,mol/L,180.21,2.7830000000000004,25.78,0.0,2.0
CCOC1=CC(=O)C2(OC3=C(C2=O)C(OC)=CC(OC)=C3Cl)C(C)C1,water,298,-4.6,mol/L,366.7970000000001,3.200400000000002,71.06,0.0,6.0
CCN(CC)CCCC(C)NC1=C2C=C(OC)C=CC2=NC2=C1C=CC(Cl)=C2,water,298,-2.64,mol/L,399.9660000000001,5.972400000000007,37.39,1.0,4.0
CCCOC1=CC(=O)C2(OC3=C(C2=O)C(OC)=CC(OC)=C3Cl)C(C)C1,water,298,-5.22,mol/L,380.8240000000001,3.5905000000000022,71.06,0.0,6.0
CCCN1C=C(C(=O)O)C(=O)C2=C1C=C(N1CCNCC1)C(F)=C2,water,298,-3.57,mol/L,333.363,1.6583999999999997,74.57000000000001,2.0,5.0
CC1=NC=C(CO)C(C=NC(C(=O)O)C(C)C)=C1O,water,298,-1.6,mol/L,266.29699999999997,1.1160199999999998,103.01,3.0,5.0
CC1(C)SC2C(NC(=O)CC3=CC=CC=C3)C(=O)N2C1C(=O)O,water,298,-1.63,mol/L,334.39700000000005,0.8607999999999998,86.71000000000001,2.0,4.0
NC(=S)NS(=O)(=O)C1=CC=C(N)C=C1,water,298,-2.24,mol/L,231.302,-0.2093000000000002,98.21,3.0,4.0
CCN(CC)CCOC(=O)C1=CC=C(N)C=C1,water,298,-1.26,mol/L,236.315,1.7673999999999999,55.56,1.0,4.0
O=C1CC2OCC=C3CN4CCC56C7=C(C=CC=C7)N1C5C2C3CC46,water,298,-2.39,mol/L,334.41900000000004,2.0925,32.78,0.0,3.0
CN(C)CCOC(C)(C1=CC=CC=C1)C1=CC=CC=N1,water,298,-2.82,mol/L,270.37600000000003,2.923300000000001,25.36,0.0,3.0
N=C(N)NS(=O)(=O)C1=CC=C(N)C=C1,water,298,-1.98,mol/L,214.25,-0.5594299999999999,122.05999999999999,4.0,4.0
NC1=CC=C(S(=O)(=O)NC2=CC=CC=N2)C=C1,water,298,-1.38,mol/L,249.29500000000004,1.4646000000000001,85.08,2.0,4.0
NC1=CC=C(S(=O)(=O)NC2=NC=CS2)C=C1,water,298,-2.14,mol/L,255.32400000000004,1.5261,85.08,2.0,5.0
NC1=CC=C(S(=O)(=O)NC2=NC=CC=N2)C=C1,water,298,-0.96,mol/L,250.28300000000004,0.8596000000000001,97.97,2.0,5.0
CC1=CC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,water,298,-2.63,mol/L,264.31,1.16802,97.97,2.0,5.0
NS(=O)(=O)C1=CC=C(NC(=O)CCC(=O)O)C=C1,water,298,-2.03,mol/L,272.2819999999999,0.1372999999999997,126.55999999999999,3.0,4.0
CCC1=C2C=CC=CC2=NC(CN)=C1C,water,298,-1.48,mol/L,200.2849999999999,2.5643200000000004,38.91,1.0,2.0
CCCCCCCCSC(=N)N,water,298,0.16,mol/L,188.34,2.9735700000000005,49.870000000000005,2.0,2.0
COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)O,water,298,-4.77,mol/L,357.7930000000002,3.9273200000000035,68.53,1.0,4.0
CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,water,298,-4.54,mol/L,346.3390000000001,2.1756,107.77,1.0,7.0
O=S(=O)(N1CCCC1)N1CCCC1,water,298,-0.44,mol/L,204.29499999999996,0.42280000000000006,40.620000000000005,0.0,2.0
O=C(O)CC(O)CCC1=CCCC1=O,water,298,-0.4,mol/L,198.21799999999996,0.8915,74.6,2.0,3.0
CCCCCCC(CO[N+](=O)O)O[N+](=O)O,water,298,-4.33,mol/L,238.24,1.5247999999999997,99.08000000000001,2.0,4.0
CC1=CC=C(C(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,water,298,-4.45,mol/L,281.358,1.9349200000000002,77.23,1.0,4.0
O=C1NC(=O)N(CC2=CC=C(Cl)C=C2)C=C1F,water,298,-3.49,mol/L,254.648,1.3774,54.86,1.0,3.0
NS(=O)(=O)C1=CC(C(=O)C2=CC=C(O)C=C2)=CS1,water,298,-2.86,mol/L,283.33,1.3321000000000005,97.46000000000001,2.0,5.0
COC1=CC=C(CN2C=C(F)C(=O)NC2=O)C=C1,water,298,-2.75,mol/L,250.22899999999998,0.7326000000000001,64.09,1.0,4.0
COC1=CC=C(C(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,water,298,-4.47,mol/L,297.357,1.6351,86.46000000000001,1.0,5.0
CC1=CC(=O)OC2=C1C=C(C)C1=C2C2=C(CCCC2)O1,water,298,-5.09,mol/L,268.3119999999999,4.0348400000000035,43.35,0.0,3.0
CC12CCC(C3=C1N=C(NS(=O)(=O)C1=CC=C(N)C=C1)N=C3)C2(C)C,water,298,-4.08,mol/L,358.4670000000001,3.0345000000000013,97.97,2.0,5.0
OCCOC1=CC=C(OCCO)C=C1,water,298,-1.23,mol/L,198.21799999999996,0.4287999999999999,58.92,2.0,4.0
O=C(O)CN1CCCCS1(=O)=O,water,298,-0.59,mol/L,193.224,-0.5034000000000001,74.68,1.0,3.0
CC1=CC=C2CN(C(N)=NO)CC3CCCC1=C23,water,298,-1.2,mol/L,245.32599999999996,1.93442,61.849999999999994,2.0,2.0
COC1=C2CCCC3CN(C(=N)N)CC(=C23)C=C1,water,298,-1.22,mol/L,245.326,1.8241700000000003,62.34,2.0,2.0
NC(=NO)N1CC2=CC=CC3=C2C(CCC3)C1,water,298,-1.35,mol/L,231.29899999999995,1.6259999999999992,61.85,2.0,2.0
CN(C)NC(=N)N1CC2=CC=CC3=CC=CC(=C32)C1,water,298,-1.07,mol/L,254.33700000000002,2.15637,42.36000000000001,2.0,2.0
CC(C)=NNC(=N)N1CC2=CC=CC3=CC=CC(=C32)C1,water,298,-2.48,mol/L,266.34800000000007,3.0755700000000017,51.480000000000004,2.0,2.0
NC(=NO)N1CC2=CC=CC3=C(Cl)C=CC(=C23)C1,water,298,-2.0,mol/L,261.71200000000005,2.5126999999999997,61.85,2.0,2.0
COC1=C2CCCC3CN(C(N)=NO)CC(=C23)C=C1,water,298,-1.78,mol/L,261.325,1.6346,71.08,2.0,3.0
COC1=CC2=C3C(=C1)C=CC=C3CN(C(N)=NO)C2,water,298,-1.21,mol/L,257.293,1.8678999999999997,71.08,2.0,3.0
CCCCOC1=CC(=O)C2(OC3=C(C2=O)C(OC)=CC(OC)=C3Cl)C(C)C1,water,298,-5.4,mol/L,394.85100000000006,3.9806000000000035,71.06,0.0,6.0
NC1=CC=C(N=C(N)N2CC3=CC=CC4=CC=CC(=C43)C2)C=C1,water,298,-1.83,mol/L,302.3810000000001,3.384000000000002,67.63999999999999,2.0,2.0
CN(C)CC1=C(O)C=CC(C(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,water,298,-1.54,mol/L,340.42600000000004,1.3937,100.69999999999999,2.0,6.0
CC(C)CNCC1=CC=C(C(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,water,298,-2.05,mol/L,352.48100000000005,2.3721000000000005,89.25999999999999,2.0,5.0
C1=CC(=CC=C1C(=O)NN)[N+](=O)[O-],water,298,-2.16,mol/L,181.15099999999995,0.1983000000000001,98.26,2.0,4.0
NS(=O)(=O)C1=CC(C(=O)C2=CC=C(CNCC3=CC=CC=C3)C=C2)=CS1,water,298,-3.37,mol/L,386.498,2.9163000000000014,89.26,2.0,5.0
CN=C(NC)N1CC2=CC=CC3=CC=CC(=C32)C1,water,298,-1.15,mol/L,239.322,2.3606,27.630000000000003,1.0,1.0
O=C1NC(=O)N(C2CCCO2)C=C1F,water,298,-1.01,mol/L,200.16899999999998,-0.015300000000000313,64.09,1.0,4.0
CCOC1=CC(=O)CC(C)C12OC1=C(C2=O)C(OC)=CC(OC)=C1Cl,water,298,-5.0,mol/L,366.797,3.200400000000002,71.06,0.0,6.0
O=C1NCCCC1N1C(=O)C2=C(C=CC=C2)S1(=O)=O,water,298,-2.64,mol/L,280.30500000000006,0.10969999999999991,83.55000000000001,1.0,4.0
O=C(O)C=CC1=CC2=C(C=C1)OCO2,water,298,-3.19,mol/L,192.17,1.5131,55.760000000000005,1.0,3.0
CCCCCCOC1=CC(O)=C(C(C)=NO)C=C1,water,298,-4.15,mol/L,251.326,3.5495000000000028,62.05,2.0,4.0
C1=CC=C2C(=C1)NC(=N2)C3=CC=C(O3)[N+](=O)[O-],water,298,-3.89,mol/L,229.195,2.7311000000000005,84.96,1.0,4.0
CCCCCCCCCCOC1=CC(O)=C(C(C)=NO)C=C1,water,298,-4.89,mol/L,307.43399999999997,5.109900000000006,62.05,2.0,4.0
CCCCCCCCCCOC1=CC(O)=C(C(CC)=NO)C=C1,water,298,-4.06,mol/L,321.461,5.500000000000006,62.05,2.0,4.0
CCCCCCOC1=CC(O)=C(C(=NO)C2=CC=CC=C2)C=C1,water,298,-3.47,mol/L,313.397,4.577900000000003,62.05,2.0,4.0
CCOC1=CC(=O)CC(C)C12OC1=C(C2=O)C(OC)=CC(OCC)=C1Cl,water,298,-4.7,mol/L,380.82400000000007,3.5905000000000022,71.06,0.0,6.0
CCCOC1=CC(=O)CC(C)C12OC1=C(C2=O)C(OC)=CC(OC)=C1Cl,water,298,-4.52,mol/L,380.82400000000007,3.5905000000000022,71.06,0.0,6.0
O=C1NC(NC2=CC=CC=C2)=NC2=C1N=CN2,water,298,-4.12,mol/L,227.227,1.3898,86.46000000000001,3.0,4.0
CC1=CC=C(OCC(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)C=C1,water,298,-3.15,mol/L,364.4230000000001,1.0055199999999993,95.94000000000001,2.0,5.0
CNC1=NC2=C(C=C(C=C2)Cl)C(=[N+](C1)O)C3=CC=CC=C3,water,298,-3.39,mol/L,300.769,2.842100000000001,47.629999999999995,2.0,3.0
CCC(C)CN(C)N=NC1=CC=C(C(=O)O)C=C1,water,298,-1.79,mol/L,249.31400000000002,3.3614000000000015,65.26,1.0,3.0
NS(=O)(=O)C1=NC2=C(C=C(O)C=C2)S1,water,298,-2.5,mol/L,230.27,0.6493000000000002,93.28000000000002,2.0,5.0
O=C(C1=CC(F)=CC=C1)N(O)C1=CC=CC=C1,water,298,-2.6,mol/L,231.226,2.861700000000001,40.540000000000006,1.0,2.0
O=C(NO)C1=C(N=CC2=CC=CC=N2)C=CC=C1,water,298,-3.21,mol/L,241.25000000000006,1.9512,74.58,2.0,4.0
CC1=C(N(O)C(=O)C2=CC(F)=CC=C2)C=CC=C1,water,298,-2.53,mol/L,245.25300000000001,3.1701200000000016,40.54,1.0,2.0
CC1=CC=CC(N(O)C(=O)CCC2=CC=CC=C2)=C1,water,298,-3.41,mol/L,255.317,3.3500200000000016,40.54,1.0,2.0
CC1=C(N(O)C(=O)CCC2=CC=CC=C2)C=CC=C1,water,298,-2.79,mol/L,255.31700000000004,3.3500200000000016,40.54,1.0,2.0
CCCCOC1=CC(=O)CC(C)C12OC1=C(C2=O)C(OC)=CC(OC)=C1Cl,water,298,-4.7,mol/L,394.8510000000001,3.9806000000000035,71.06,0.0,6.0
CCCCCCCC(=O)OC1C(O)C(O)OC(CO)C1O,water,298,-2.63,mol/L,306.3550000000001,-0.3100000000000003,116.45000000000002,4.0,7.0
O=S1(=O)OC2(C3=C(C=CC(O)=C3)OC3=C2C=C(O)C=C3)C2=C1C=CC=C2,water,298,-3.5,mol/L,368.36600000000004,3.2143000000000015,93.06000000000002,2.0,6.0
COC1=CC(OC)=CC(C(=O)N(O)C2=CC=CC=C2)=C1,water,298,-3.1,mol/L,273.288,2.7398000000000007,59.0,1.0,4.0
CC1=CC=CC(N(O)C(=O)C2=C(Cl)C=C(Cl)C=C2)=C1,water,298,-4.47,mol/L,296.153,4.3378200000000025,40.54,1.0,2.0
CC1=C(N(O)C(=O)C2=C(Cl)C=C(Cl)C=C2)C=CC=C1,water,298,-4.17,mol/L,296.153,4.3378200000000025,40.54,1.0,2.0
COC1=CC(OC)=CC(C(=O)N(O)C2=C(C)C=CC=C2)=C1,water,298,-3.65,mol/L,287.315,3.0482200000000015,59.0,1.0,4.0
COC1=CC(OC)=CC(C(=O)N(O)C2=CC(C)=CC=C2)=C1,water,298,-3.61,mol/L,287.315,3.0482200000000015,59.0,1.0,4.0
CN1C2CCC1CC(OC(=O)C(COS(=O)(=O)O)C1=CC=CC=C1)C2,water,298,-1.57,mol/L,369.4390000000001,1.758,93.14,1.0,6.0
N=C(N)NN=CC1=C2C=CC=CC2=CC=C1O,water,298,-2.46,mol/L,228.255,1.36237,94.49000000000001,4.0,3.0
OC(CCN1CCCCC1)(C1=CC=CC=C1)C1CCCCC1,water,298,-1.82,mol/L,301.47400000000016,4.330500000000004,23.47,1.0,2.0
CCN1C=C(C(=O)O)C(=O)C2=C1C=C(N1CCNCC1)C(F)=C2,water,298,-2.96,mol/L,319.33600000000007,1.2682999999999998,74.57000000000001,2.0,5.0
CC(=O)NC1=CC=C(OP(O)(=O)O)C=C1,water,298,0.13,mol/L,231.14399999999998,1.1164999999999996,95.86,3.0,3.0
